"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_name"
"ENSG00000214212.9",144.461066126193,-1.08166359502387,0.135888714611048,-7.95992219162501,1.72147498904944e-15,1.25252637562818e-14,"C19orf38"
"ENSG00000141655.17",466.184421332589,1.18843725345981,0.149309623532558,7.95954892485987,1.72667587194496e-15,1.25608715052719e-14,"TNFRSF11A"
"ENSG00000260792.1",5.40128583391018,2.03188671861859,0.255277225947446,7.95952992311542,1.72694104480362e-15,1.25608715052719e-14,"LINC02280"
"ENSG00000105991.10",75.7808116210367,1.93590028606925,0.243234063760865,7.95900153184351,1.73433092913545e-15,1.26125324773663e-14,"HOXA1"
"ENSG00000262117.5",11.1736414413278,4.72309049660345,0.593435704189306,7.95889169333969,1.73587099524455e-15,1.26216418945502e-14,"BCAR4"
"ENSG00000089127.14",3567.58177218324,1.19730195663624,0.150438040259203,7.95877129596547,1.73756065662906e-15,1.26318358332089e-14,"OAS1"
"ENSG00000199691.1",6.93454693410784,2.27722132650015,0.286193532562906,7.95692797844624,1.76363300725606e-15,1.28171342847755e-14,"RN7SKP173"
"ENSG00000229154.2",5.87548138328654,3.78983849533318,0.476325441045403,7.95640578637902,1.77108880535079e-15,1.28670598019446e-14,"KCNQ5-AS1"
"ENSG00000179168.15",24.6999125921763,1.10999064534779,0.139544421039031,7.95438926961706,1.80017292559838e-15,1.30740312873015e-14,"GGN"
"ENSG00000146469.13",5.69683397829786,-1.57472245758679,0.198018477462294,-7.95240160295973,1.82930113863147e-15,1.32811860114596e-14,"VIP"
"ENSG00000112837.17",136.710045506571,2.68537538079095,0.337844365112534,7.94855755518214,1.88695668767103e-15,1.3692987631075e-14,"TBX18"
"ENSG00000128714.6",15.7306463222025,5.85157006381504,0.736267982553688,7.94760902615828,1.90145642428796e-15,1.37959272290952e-14,"HOXD13"
"ENSG00000188624.3",5.01823244231186,3.9566516759683,0.497900352219306,7.94667378388506,1.91586047381721e-15,1.38958429807258e-14,"IGFL3"
"ENSG00000277128.2",8.91726645294332,3.11860702994372,0.392463849401974,7.94622749253408,1.92277181283244e-15,1.39436680927287e-14,"AL589743.3"
"ENSG00000196711.9",66.8520300583399,2.01731693700449,0.25390407547164,7.94519321226813,1.93888337399955e-15,1.40581850978072e-14,"ALKAL1"
"ENSG00000231327.1",34.6018796035482,1.4394510277949,0.181188952156857,7.94447459770479,1.95015584266705e-15,1.41375834656613e-14,"LINC01816"
"ENSG00000284138.1",3.2279030858297,3.22228645158302,0.405614247117972,7.94421417511456,1.95425684630073e-15,1.41649749291953e-14,"ATP6V0CP4"
"ENSG00000286849.1",7.00407685078052,3.80062746716169,0.478599868026667,7.94113772498978,2.00335077020741e-15,1.45160284356118e-14,"AC009152.6"
"ENSG00000254340.2",8.57211892717543,1.80391958096044,0.227183953621154,7.94034768832578,2.01615292327236e-15,1.46063809372858e-14,"AC022784.5"
"ENSG00000198865.10",50.596954444186,-1.05580731522559,0.133001827306815,-7.93829180098411,2.04984640891059e-15,1.48480296626962e-14,"CCDC152"
"ENSG00000159753.14",329.782397762362,1.32133181104401,0.166472399403648,7.93724254457437,2.06725555619688e-15,1.49716627861793e-14,"CARMIL2"
"ENSG00000196696.13",135.122263182902,1.27531767663227,0.160685617233042,7.93672575425761,2.07588352380731e-15,1.50316697774371e-14,"PDXDC2P-NPIPB14P"
"ENSG00000288105.1",1.817021264175,-2.29390370749971,0.28902662648788,-7.93665184199182,2.07712040622018e-15,1.50381462550912e-14,"AC117461.1"
"ENSG00000239472.3",5.92063452138494,1.90018773684403,0.239424923205097,7.93646589255155,2.08023538187271e-15,1.50582155651221e-14,"RN7SL221P"
"ENSG00000273509.1",0.470136017465884,-2.27736920308974,0.286951019934142,-7.93643878182562,2.08068991765265e-15,1.5059023287313e-14,"CNTNAP3P1"
"ENSG00000219410.6",8.95597885821545,1.22184004852241,0.153958352763796,7.93617252060997,2.08515922791172e-15,1.50888829429143e-14,"AC125494.1"
"ENSG00000283627.1",4.58380029575598,3.42255217120312,0.431262821473914,7.93611691243396,2.08609382808012e-15,1.50931586737515e-14,"AL137785.1"
"ENSG00000211891.6",62.3807322916893,2.34782011425509,0.295860367619262,7.93556816395382,2.09533873077953e-15,1.51575492040411e-14,"IGHE"
"ENSG00000237813.4",25.8510391142783,-1.73946607747042,0.219210264958425,-7.93514882982479,2.10243054382385e-15,1.52038414326919e-14,"AC002066.1"
"ENSG00000124196.6",2.57991975621114,2.64990623043771,0.333958176756868,7.93484458494612,2.10759074996355e-15,1.5238648086761e-14,"GTSF1L"
"ENSG00000004838.14",445.79603374517,-1.97776199357055,0.24928521729525,-7.93373155066841,2.12657509203885e-15,1.53733803574952e-14,"ZMYND10"
"ENSG00000281386.1",3.86796067253399,3.7944831355504,0.478359587493871,7.93228197939906,2.15155221024434e-15,1.55488244818678e-14,"AP003500.1"
"ENSG00000287252.1",104.181975760848,1.81363168010123,0.228645411589861,7.93207118170593,2.15520838005133e-15,1.55726838848204e-14,"AL009179.1"
"ENSG00000276404.1",3.09132160702002,2.42012126645337,0.305145829617131,7.93103176107607,2.17332621716305e-15,1.57010125362997e-14,"MIR6835"
"ENSG00000164251.5",1401.41774739141,1.32461513511929,0.167058067302866,7.92907015210373,2.20792802457501e-15,1.59431211246652e-14,"F2RL1"
"ENSG00000288065.1",46.9878664388971,1.4935210174526,0.18837308021123,7.92852681379878,2.2176078124562e-15,1.60077525965727e-14,"AC007881.4"
"ENSG00000137273.6",358.19951057788,-1.24545044381636,0.157102793470022,-7.92761488390732,2.23394822486084e-15,1.61230549890926e-14,"FOXF2"
"ENSG00000110777.12",1133.32298979781,1.58027406657063,0.199340536087255,7.92750986622666,2.23583758063297e-15,1.61340391397853e-14,"POU2AF1"
"ENSG00000231007.5",7.4068003407398,-1.33455615676524,0.168371714747115,-7.9262491254524,2.25864256970548e-15,1.62959242911219e-14,"CDC20P1"
"ENSG00000214770.3",9.54176011774481,1.4680479994572,0.185231822663001,7.92546322954495,2.27297403702261e-15,1.63966305184266e-14,"AL161756.1"
"ENSG00000280367.1",15.0219576193904,1.4769437922949,0.186373969498889,7.92462486186246,2.28836109517428e-15,1.65049171631246e-14,"AP002364.1"
"ENSG00000287569.1",14.9229736409413,1.59144334429248,0.200879739952177,7.92236860059334,2.33028294052348e-15,1.67990024492507e-14,"AL078587.2"
"ENSG00000226239.2",12.4370196068104,-1.51989244129798,0.191859844661396,-7.9218892519191,2.33928627716203e-15,1.68611392695641e-14,"AL031658.1"
"ENSG00000100836.10",505.615716048812,1.06136718248587,0.133993086333515,7.92105929886624,2.35495588961169e-15,1.69685121616097e-14,"PABPN1"
"ENSG00000184571.13",17.9678420239558,5.38328631566234,0.679629128242159,7.92091758866494,2.35764170667455e-15,1.69850774963215e-14,"PIWIL3"
"ENSG00000143768.13",47.1757843267399,-1.91397409965777,0.2417314871246,-7.91776910167772,2.4180987472633e-15,1.7412055754728e-14,"LEFTY2"
"ENSG00000282639.1",712.733887650704,2.35606702221206,0.297602711315831,7.91681974870076,2.43662589770724e-15,1.75425878288777e-14,"IGHV3-64D"
"ENSG00000285694.1",7.59168594772127,3.03675691337084,0.38359472123079,7.91657638986063,2.44139764629433e-15,1.75740607620957e-14,"AL162718.2"
"ENSG00000197794.2",10.726109856861,2.41592727883437,0.305298706853878,7.91332300005671,2.50608044876969e-15,1.8036714064166e-14,"IGKV7-3"
"ENSG00000167601.12",2913.35755538219,-1.00226094586158,0.126714992059057,-7.90956878562932,2.58281961425231e-15,1.85707563880496e-14,"AXL"
"ENSG00000231464.1",6.26725603830031,2.24971523650588,0.284485315660661,7.90801884196153,2.61517239564781e-15,1.88002979523405e-14,"AC024937.2"
"ENSG00000253763.1",23.147802108764,1.94770396841946,0.246318372106708,7.90726226290455,2.63110947946186e-15,1.89086771265418e-14,"IGHV3-6"
"ENSG00000277534.1",170.249241907625,1.19976203846018,0.151732913118662,7.90706520952326,2.63527601694126e-15,1.89355211755671e-14,"AC007996.1"
"ENSG00000261136.1",26.0300295062201,1.31955019077255,0.166892932787748,7.90656721486666,2.64583469872617e-15,1.90082790610383e-14,"AC023908.3"
"ENSG00000110665.12",109.750844512514,-1.31304703812092,0.166077951745392,-7.90620924885865,2.65345016097884e-15,1.90596080950358e-14,"C11orf21"
"ENSG00000287090.1",3.26620064356859,3.54789489725533,0.448763897204765,7.9059276366799,2.65945641778797e-15,1.90936447523005e-14,"AC116345.4"
"ENSG00000155897.10",36.1570826432612,-3.36379643633057,0.425481354866445,-7.90586096865851,2.66088027966351e-15,1.9100744332193e-14,"ADCY8"
"ENSG00000286732.1",6.60545325890666,1.87712895927645,0.237439969344271,7.9056991308601,2.66433985318588e-15,1.91224522643661e-14,"AC091181.2"
"ENSG00000180573.9",2683.28378293351,1.22937985663026,0.155510789872925,7.90543124136172,2.67007620862222e-15,1.91573605099022e-14,"H2AC6"
"ENSG00000250295.6",55.0278841720503,1.92642604427203,0.24368560458063,7.9053748274844,2.67128575619532e-15,1.91629076220449e-14,"RDH10-AS1"
"ENSG00000231638.1",3.66741462470892,2.79996345311767,0.354245480011389,7.9040202659118,2.70049093149196e-15,1.93692513560621e-14,"LUARIS"
"ENSG00000225693.1",4.19503434219026,2.13554624518357,0.270200851161596,7.90355113983852,2.71067869815509e-15,1.94391477439147e-14,"LAGE3P1"
"ENSG00000232021.7",13.6234952172366,1.36709330768405,0.172973148016743,7.90350018692914,2.71178749186313e-15,1.94439237047208e-14,"LEF1-AS1"
"ENSG00000283828.1",16.2759234125202,1.36566554336334,0.172797317880846,7.90327975058647,2.71658958717702e-15,1.94719962084465e-14,"AL137002.2"
"ENSG00000129455.15",39.7108338294221,4.52354537381653,0.572442174586294,7.90218746039409,2.74050840399049e-15,1.96338267285401e-14,"KLK8"
"ENSG00000137877.10",277.839908921609,1.28924017960595,0.163158605511916,7.90176022625909,2.74992023116771e-15,1.96980419821491e-14,"SPTBN5"
"ENSG00000267013.6",41.9761258315433,2.23304934653824,0.282615999719831,7.90135501440806,2.75887632153803e-15,1.97589723175232e-14,"LINC01929"
"ENSG00000242948.1",6.65843359155218,3.08348095102641,0.390293616121735,7.90041349296539,2.77979710648401e-15,1.99055595149565e-14,"EPS15P1"
"ENSG00000256499.2",13.6576485865087,3.09307460053348,0.391515727662914,7.90025631664164,2.7833047774642e-15,1.99274274871112e-14,"LINC02468"
"ENSG00000234741.8",9022.99951388755,1.1540607539066,0.146095557046758,7.89935558093146,2.80349052342997e-15,2.00686776791343e-14,"GAS5"
"ENSG00000260442.5",9.10257795073574,1.6368162401157,0.207215666304726,7.89909503130253,2.80935634806949e-15,2.01073899337785e-14,"ATP2A1-AS1"
"ENSG00000261587.2",3.45068535634705,2.68543735752053,0.340019611962587,7.89788960119162,2.83665220051854e-15,2.02994455874787e-14,"TMEM249"
"ENSG00000257135.7",121.09173802114,1.34879773498597,0.170781414469856,7.89780163826927,2.83865423209901e-15,2.03104623319973e-14,"ODC1-DT"
"ENSG00000228350.1",8.01674346999297,1.2771705497836,0.161733163154836,7.89677592938,2.8621022657296e-15,2.0471560594264e-14,"LINC02585"
"ENSG00000233384.3",11.044002424926,2.43077450950628,0.307848068203343,7.8960200195269,2.8795045741568e-15,2.05926784773982e-14,"CNIH3-AS2"
"ENSG00000249312.1",7.74267317696061,2.81080724102894,0.355981543495292,7.89593531571984,2.88146107709831e-15,2.06033147525463e-14,"ARL2BPP4"
"ENSG00000142224.17",10.9307608923446,2.05690896447472,0.260558088868804,7.89424336586388,2.92081737983215e-15,2.08779246538222e-14,"IL19"
"ENSG00000286753.1",38.9682608269041,1.01452894241031,0.128523511014961,7.89372259128689,2.93303725939005e-15,2.09584485044455e-14,"AC091978.1"
"ENSG00000273373.1",197.150469756381,1.21829031965785,0.154344912959812,7.89329752626879,2.94304863334158e-15,2.10265645118823e-14,"AL355488.1"
"ENSG00000140379.9",554.786855764204,-1.22835968917842,0.155623512658009,-7.89314974452353,2.9465371500397e-15,2.10480634875945e-14,"BCL2A1"
"ENSG00000254397.1",8.26342717039232,2.10069822472761,0.266208670315102,7.89117132150912,2.99363353134101e-15,2.13775326656666e-14,"AC132192.1"
"ENSG00000250982.2",52.001233297272,1.76257238413941,0.223369908949957,7.890822861616,3.00200505296551e-15,2.14338279472708e-14,"GAPDHP35"
"ENSG00000276337.1",30.3757213056423,1.69202297772564,0.214474456780753,7.88915847193549,3.04231000131804e-15,2.17180673317957e-14,"AC105429.1"
"ENSG00000262410.1",26.8604018811064,1.3674863778372,0.173342343227635,7.88893441945342,3.04777619925687e-15,2.17535521634215e-14,"AC024361.1"
"ENSG00000141505.12",187.175039646322,-1.19916403556425,0.152007995682133,-7.8888220990154,3.05052011373062e-15,2.17695982762736e-14,"ASGR1"
"ENSG00000056291.17",32.0236137507217,3.39934203025622,0.430984526133041,7.88738765346502,3.08577730162449e-15,2.20176277728845e-14,"NPFFR2"
"ENSG00000166603.5",5.08025229111344,2.8316036615557,0.359162868151535,7.8838986784152,3.1732161799144e-15,2.26268143001041e-14,"MC4R"
"ENSG00000230107.1",13.4280184041685,1.8240313055054,0.231362587318874,7.88386457224149,3.17408285896072e-15,2.26293194247387e-14,"AL022316.1"
"ENSG00000280424.1",8.5816184754344,1.73540082286844,0.22013417703556,7.88337752110208,3.18648487558731e-15,2.27140504686751e-14,"BX537318.2"
"ENSG00000231982.1",6.39881729114965,2.1898597751465,0.277860644173969,7.88114409529487,3.24396945147746e-15,2.31200614533964e-14,"AC112907.2"
"ENSG00000095627.9",88.4842071820943,2.52847404801946,0.320836701651057,7.88087533317632,3.25095539149309e-15,2.31660907563229e-14,"TDRD1"
"ENSG00000260628.5",8.60201726447843,-1.15642440408332,0.146765447335098,-7.87940503082405,3.28943598167228e-15,2.34364974777267e-14,"AC142381.3"
"ENSG00000267372.2",9.75252381910239,2.29909300025137,0.291806606245146,7.87882436876671,3.30475622926899e-15,2.3541830958339e-14,"AC005330.1"
"ENSG00000211644.3",79.3307137275125,2.04390469646231,0.259438457590381,7.87818704846513,3.32165223174255e-15,2.36583535273018e-14,"IGLV1-51"
"ENSG00000176533.13",425.44787053193,-1.06408343414511,0.135080799206985,-7.87738479778028,3.34304166461551e-15,2.38068374137637e-14,"GNG7"
"ENSG00000225833.1",6.87714607202644,2.97935005749223,0.378231544736904,7.87705335250304,3.35191812243875e-15,2.38661788156779e-14,"GS1-594A7.3"
"ENSG00000286361.1",2.09443097270159,-2.51497742864683,0.319342558045394,-7.87548469593375,3.39424422569219e-15,2.41557964262795e-14,"AC092944.3"
"ENSG00000244593.1",21.067780031703,1.74317784037928,0.22136756739586,7.87458551804043,3.41874301608675e-15,2.43262041543298e-14,"AC025062.1"
"ENSG00000225783.8",802.387180166985,1.80181070952925,0.228880908786656,7.87226299948308,3.48283031201505e-15,2.47741906691367e-14,"MIAT"
"ENSG00000145192.13",5.86811138092843,3.74190376670093,0.475389986129822,7.87122967642629,3.51172253412457e-15,2.49716172426575e-14,"AHSG"
"ENSG00000199400.1",4.5576029708909,2.9948643849183,0.3804910563412,7.87105067256219,3.51675149518496e-15,2.50033287165757e-14,"RNY4P19"
"ENSG00000225742.6",51.6449989112508,1.80331008516797,0.229109776577948,7.87094340583252,3.51976845949417e-15,2.50207273848776e-14,"LINC02036"
"ENSG00000266401.2",14.9893683049937,3.28039165306383,0.416823726169573,7.86997343747484,3.54716557457736e-15,2.52114018095973e-14,"AP002478.1"
"ENSG00000279048.1",30.9348285148736,1.29047506546939,0.163987527444737,7.8693488802328,3.56491743569244e-15,2.53334721801675e-14,"AC080080.1"
"ENSG00000261379.1",7.30454681162156,3.00901848751729,0.382381822505519,7.86914625753128,3.5706953735895e-15,2.53704261900186e-14,"AC010735.1"
"ENSG00000188643.11",9328.52917075403,1.22730892556786,0.155970810556225,7.86883725993997,3.57952442726966e-15,2.54290434559798e-14,"S100A16"
"ENSG00000176046.9",346.361373476454,-1.1221802812034,0.142628546977191,-7.8678518780876,3.60782376301949e-15,2.56259368220941e-14,"NUPR1"
"ENSG00000277268.2",7.53388255768482,4.75298373409567,0.604476288269068,7.86297796346313,3.75107024340425e-15,2.66218675267303e-14,"LHX1-DT"
"ENSG00000197774.13",481.81167960251,1.04726473650098,0.133221220002809,7.86109552576457,3.8078824222631e-15,2.70163382067495e-14,"EME2"
"ENSG00000223573.7",185.193722379023,-1.95566157422744,0.248831019954883,-7.85939620623679,3.85989511146365e-15,2.73676722661665e-14,"TINCR"
"ENSG00000179008.9",16.4488689639386,2.59241011586653,0.329889395378765,7.85842210202007,3.89002518867702e-15,2.75768495374246e-14,"C14orf39"
"ENSG00000258670.1",3.67704991239009,3.2371100259548,0.411971123067124,7.85761390714603,3.91519917434631e-15,2.77463517988294e-14,"AL049874.3"
"ENSG00000262248.1",7.13487598233218,1.88696923210768,0.240167116723878,7.85690088571593,3.93754178460538e-15,2.79001871489466e-14,"AC027796.2"
"ENSG00000276334.1",79.8053122947374,1.35705643337794,0.172730614444825,7.85649051119091,3.95045778338925e-15,2.79871896206231e-14,"AL133243.2"
"ENSG00000068831.19",381.300395860224,-1.1789760270469,0.150081084134191,-7.85559375352556,3.97882739246883e-15,2.81790823876301e-14,"RASGRP2"
"ENSG00000283654.3",8.23133009204221,3.40007210951518,0.432827827076077,7.85548409048469,3.98231040056443e-15,2.81992016914665e-14,"LMLN2"
"ENSG00000172020.13",34.3528253678616,2.31759373511505,0.295034684445809,7.85532636431681,3.98732520586683e-15,2.82301595920046e-14,"GAP43"
"ENSG00000103742.12",166.631054169785,1.19841986408366,0.152586778256623,7.85402167721329,4.02904603924789e-15,2.85163461610856e-14,"IGDCC4"
"ENSG00000257524.6",10.5678900146714,-1.17831847278187,0.150086474545228,-7.85093044761194,4.12961945646112e-15,2.92187544848868e-14,"AL157935.2"
"ENSG00000249797.2",3.43455136711178,-1.72366875025376,0.21957715832212,-7.84994561103274,4.16217733245267e-15,2.94443703347827e-14,"LINC02147"
"ENSG00000279926.1",33.6961500874258,1.33487364311973,0.17008004663169,7.8485023349647,4.21034786087498e-15,2.97803438419813e-14,"AL138831.3"
"ENSG00000212206.1",2.2066472808338,-1.50468921579737,0.191735659116826,-7.84772755745217,4.23643266903173e-15,2.99600190847453e-14,"AC135178.1"
"ENSG00000112280.17",14.072720883299,2.19633245241503,0.27992092844652,7.84626024429126,4.28627012269213e-15,3.03075879367812e-14,"COL9A1"
"ENSG00000255468.7",138.254211298301,-1.19497835648838,0.152317710197811,-7.84530147503199,4.31914615444574e-15,3.05351324491567e-14,"AP001107.9"
"ENSG00000279419.1",8.30269457898929,2.49420662682853,0.317945359386556,7.84476499874335,4.33765001909287e-15,3.06610129327701e-14,"AC004925.1"
"ENSG00000248626.1",9.48874971960662,1.56639121681989,0.19969586916438,7.84388391895332,4.3682092501687e-15,3.0872053464495e-14,"GAPDHP40"
"ENSG00000263761.3",0.903972543021424,-4.02305222577083,0.5128981868427,-7.84376378972199,4.37239217851181e-15,3.08966431539191e-14,"GDF2"
"ENSG00000271267.1",15.7175422886168,1.31650191295861,0.167845167869159,7.84354968136389,4.37985726203449e-15,3.09444138979782e-14,"AL353807.4"
"ENSG00000233270.1",12.299561406338,1.26327085767767,0.161078744595926,7.84256706771986,4.41427822852814e-15,3.11825863923215e-14,"SNRPEP4"
"ENSG00000164841.5",40.6600133126316,2.06983977334816,0.263957115425267,7.84157596969264,4.44926614765209e-15,3.14145805665546e-14,"TMEM74"
